W028;;01;56;20240722;FE;8000;2
W028;;01;56;20240723;FE;8000;2
W028;;01;56;20240724;FE;8000;2
W028;;01;56;20240725;FE;8000;2
W028;;01;56;20240726;FE;8000;2
W028;;01;56;20240727;FE;8000;2
W028;;01;56;20240728;FE;8000;2
W028;;01;56;20240729;FE;8000;2
W028;;01;56;20240730;FE;8000;2
W028;;01;56;20240731;FE;8000;2
W028;;01;56;20240801;FE;8000;2
W028;;01;56;20240802;FE;8000;2
W028;;01;56;20240803;FE;8000;2
W028;;01;56;20240804;FE;8000;2
W028;;01;56;20240705;ML;13600;2
W028;;01;56;20240706;ML;13600;2
W028;;01;56;20240707;ML;13600;2
W028;;01;56;20240708;ML;13600;2
W028;;01;56;20240709;ML;13600;2
W028;;01;56;20240710;ML;13600;2
W028;;01;56;20240711;ML;13600;2
W028;;01;56;20240712;ML;13600;2
W028;;01;56;20240713;ML;13600;2
W028;;01;56;20240714;ML;13600;2
W028;;01;56;20240715;ML;13600;2
W028;;01;56;20240716;ML;13600;2
W028;;01;56;20240717;ML;13600;2
W028;;01;56;20240718;ML;13600;2
W028;;01;56;20240719;ML;13600;2
W028;;01;56;20240720;ML;13600;2
W028;;01;56;20240721;ML;13600;2
W028;;01;49;20240701;FE;4000;2
W028;;01;49;20240702;FE;4000;2
W028;;01;49;20240703;FE;4000;2
W028;;01;49;20240704;FE;4000;2
W028;;01;49;20240705;FE;4000;2
W028;;01;49;20240706;FE;4000;2
W028;;01;49;20240707;FE;4000;2
W028;;01;65;20240730;SD;0100;2
W028;;01;65;20240715;SD;0130;2
W028;;01;65;20240712;MGN;0130;2
W028;;01;65;20240708;SD;0100;2
W028;;01;65;20240713;MGN;0130;2
W028;;01;80;20240708;LS;0200;2
W028;;01;80;20240702;LS;0200;2
W028;;01;80;20240714;LS;0100;2
W028;;01;80;20240712;LS;0100;2
W028;;01;80;20240706;LS;0100;2
W028;;01;80;20240705;LS;0200;2
W028;;01;80;20240704;LS;0200;2
W028;;01;80;20240710;LS;0200;2
W028;;01;80;20240707;LS;0100;2
W028;;01;93;20240715;FE;4000;2
W028;;01;93;20240716;FE;4000;2
W028;;01;93;20240717;FE;4000;2
W028;;01;93;20240718;FE;4000;2
W028;;01;93;20240719;FE;4000;2
W028;;01;93;20240729;False;0542;2
W028;;01;93;20240722;False;0542;2
W028;;01;93;20240712;False;0542;2
W028;;01;93;20240705;PE;0500;2
W028;;01;93;20240709;TRAS;1708;2
W028;;01;93;20240710;TRAS;1708;2
W028;;01;93;20240711;TRAS;1708;2
W028;;01;93;20240701;TRAS;1708;2
W028;;01;93;20240702;TRAS;1708;2
W028;;01;93;20240703;TRAS;1708;2
W028;;01;93;20240723;False;0542;2
W028;;01;93;20240705;False;0542;2
W028;;01;103;20240729;MGN;0030;2
W028;;01;103;20240727;MGN;0100;2
W028;;01;103;20240719;MGN;0030;2
W028;;01;103;20240707;LS;0030;2
W028;;01;103;20240723;LS;0100;2
W028;;01;103;20240712;MGN;0030;2
W028;;01;103;20240707;MGN;0100;2
